Id,SalePrice
1776,213766.5071860803
540,189646.20171384767
1717,179975.9956046284
2303,113789.99360466414
116,176476.4913338685
127,132693.70897723697
1371,157704.24117839496
1014,207037.18293569863
1507,88424.33043547612
702,160103.54008312395
750,185982.02461879092
261,151933.79051906936
1559,80936.19550430603
577,257706.55602577695
2812,198720.53975323343
2080,176596.3757262798
1368,156516.9780789697
2376,118046.86095312651
659,111595.73208483821
1235,134351.59545888324
332,84164.50276534997
1917,148772.22537925345
2094,231825.24139942985
1460,260293.90689894272
1471,199459.59029759688
1509,123532.51475269138
1922,130905.23345930659
433,491196.5959042101
460,276798.2852719685
1116,262408.3216801306
1137,162673.0244866231
53,192313.94372724855
2354,227142.32160586794
1475,221913.6173540674
1761,631837.9403967268
842,125761.0616087646
2739,193968.30953910452
2509,170324.66237687465
1007,193769.73719912613
2610,175640.95768952227
1952,106613.88225401807
2719,233131.34438464954
2921,84164.50276534997
1966,147188.02534986506
292,145162.90482219236
1204,205063.17457970814
1829,240772.03798797575
2419,184316.73666829817
391,170116.90431336043
798,142234.54508434978
481,186728.21484065967
193,229659.01766569057
555,125010.59369312969
899,34477.97598102699
2357,195110.97955311975
328,122443.95532684022
1356,141447.04900556782
1154,116861.95973242048
1730,159662.61958483965
2249,146248.8246314536
1119,237521.0151412282
2856,143786.76761486262
1394,120931.89580869905
2587,101553.51900319167
61,322933.5971709048
2661,240636.42043570871
2711,147846.9784383935
1147,169595.76720240177
757,141654.01815204724
2623,61451.15320825156
2378,162820.98475993914
1413,145418.090934182
1722,240844.02611995075
1112,181229.23892892068
1623,175664.3479078065
1201,179788.26434126552
1513,108159.51438100782
957,308041.08673931786
1171,288668.36391341174
1145,197689.38921818745
2726,272386.39416232094
703,176817.5050709305
760,90606.48887730567
1964,129627.68564109682
2512,180592.43487621023
159,157878.41068653116
1281,168763.77637613442
468,156046.2023174765
290,143310.9522632422
665,111628.64600763557
1463,267747.3485250113
1792,216328.49798456737
923,150158.08783933087
500,255238.6213330616
1408,179792.46584539558
331,76570.98649330228
170,111256.1659508622
2192,83920.39117126934
2571,330573.3224572502
2314,154830.1395356035
2647,115560.64074774593
422,383860.5714438987
2457,335264.6612056017
1838,212004.35518742423
2805,248223.03047154465
1645,178202.75801391905
1711,276150.0749221309
2825,243744.8052095233
322,350221.47569006134
2103,272679.598902727
342,145032.3809014001
600,91897.90320928657
488,182733.90805235965
1725,329388.37206758186
2246,266718.97891168314
2847,172513.0683688648
806,256145.19073893153
530,215121.42557975478
963,190273.02492422832
2678,66703.75398511533
171,86465.73453426745
2401,388366.121764608
805,219605.68089717272
2259,166186.09051260972
1748,162470.120411531
1361,160335.98358873624
1677,146577.9638594275
1406,160990.75732142318
2322,209197.68137258574
688,169060.91595694417
143,154198.690905709
804,192408.2284019286
1214,179579.65711760984
2828,137735.69945161775
1999,221349.63464694394
2467,188599.50849303624
2665,182376.03425742988
1538,264939.6080552673
398,89888.78250519594
2822,141108.54952649729
2157,142791.64370355004
1856,162614.750489147
1269,88424.33043547612
2570,128645.14409388587
2320,230611.49132731376
1517,153336.28934049144
2304,124563.97004628179
1312,101829.21120143787
2012,149501.13162787064
506,210943.26212538895
2865,200441.90327589953
2367,133558.1074195227
554,138812.71614759899
238,138280.39023427715
1954,119546.27299167422
2488,115397.5076627007
2291,84164.50276534997
1969,88424.33043547612
2725,153458.12764276774
1482,142791.64370355004
2763,190037.35930561108
503,226380.04429663677
1584,247898.42452691897
1531,163273.2464398588
2210,188420.77868087802
459,331532.91984984925
556,125010.59369312969
1347,168126.3087649876
1290,105627.3407509116
1388,126977.65771809034
1571,190412.31065317267
2754,205763.66209405812
765,138980.1158522661
2494,128369.64236972993
2870,191429.67086408366
7,237542.8815667904
1114,237229.98180545116
2418,264443.6135242233
291,61451.15320825156
18,327543.6305033879
39,338951.65709667193
1001,275965.4674338483
2442,227464.0323443216
616,120916.42931256973
2680,61451.15320825156
1414,133261.43605067386
289,154517.54453280868
40,260159.47028603533
860,118871.08043651111
409,150359.56025786643
673,137778.14815307254
2427,192052.57518059012
2036,214947.10369234637
2564,134767.13373420027
642,221068.81072240492
1008,169824.48848998916
1908,156300.15344875897
2519,227447.0309813259
1369,101464.52950822096
2855,196807.6465595435
712,107251.09427558281
1943,115858.17235088052
1958,159996.02543243542
107,191197.48782043866
2295,162486.75190049046
704,132578.01501481142
676,128613.44920526614
259,166914.1967700478
93,287161.61064912414
106,237983.10528420546
2315,170943.4094858282
1050,117783.54957074739
1095,187098.5726617664
2709,131551.32157347756
758,214799.60055684697
1496,151824.9917187113
2370,146577.9638594275
2458,274317.94274271233
2733,111182.03343493197
161,222917.60628384195
726,158332.69139180763
845,220379.7676000002
947,255878.679391836
2232,134251.67275113144
2563,163849.0877095409
2299,146965.18173840203
211,120551.06191262786
605,195592.0630637757
1478,227352.9748755542
2247,266718.97891168314
2274,182563.6352898091
2869,178145.62686098454
967,212342.0276546419
2656,85959.54166612966
667,236345.20263550727
1042,133558.1074195227
2023,168484.00803235662
2447,363808.5258759503
2055,143708.89073261895
2275,286524.74148092186
2204,191913.45290506227
1563,269294.15051721636
483,208145.04536015814
796,130343.9063153025
1526,169156.91489843657
2042,208934.7128435691
442,318502.0540075273
1693,276976.9610427792
1468,208877.38014240004
1430,189378.63478599093
2605,176155.02023846743
1529,215308.155303704
335,142189.22332501155
1287,127735.89697660797
31,110264.08962499382
1785,255858.0430745958
82,154124.69969490668
2620,114178.5718229443
252,199630.09162905574
721,80848.425043513
2165,182783.43131582794
2316,161561.64626475846
775,116468.36407230172
1558,64924.725982061995
17,206652.7078836239
1022,263341.69389138
925,125823.2704466444
438,281127.5057540569
1270,150138.88805103238
1272,128604.03978520716
215,143207.7263804641
266,207935.2571971428
2402,246083.28263635188
1250,122949.81641575982
1984,100529.46517844775
1279,134884.16101525765
377,248576.71383648866
1252,88424.33043547612
2156,266478.0291875008
499,291235.85143984266
1374,123285.66033171097
2898,258827.45795215474
401,89888.78250519594
2721,166313.07161532308
2078,234235.6639910302
2589,130905.23345930659
1946,166719.69570321584
1334,142622.3503321246
2781,232833.7255177346
431,377654.9906986327
576,226603.2688562803
1474,198132.35576250232
2254,172166.01350226195
2155,299636.58583227923
885,61451.15320825156
643,158362.51963434275
1944,117170.10871564742
480,193742.46130940053
2845,91323.89049087098
2387,274158.2492654361
2407,213662.2416690705
2527,153588.62941527143
2514,164176.15874319567
629,189212.4651896458
80,208542.29812280997
1876,144568.3209020284
1546,145294.3208703293
2518,170987.90423331354
2347,156874.23128266635
783,169059.66990209272
1322,37416.0118026549
194,83745.19310304573
1770,268344.2292084026
2143,116861.95973242048
1229,202274.0243811738
511,279697.08343100233
46,212623.77692895842
1348,206707.04216831108
2465,187096.59173122767
387,236401.86557648086
873,218860.85101460957
1918,127131.10364520596
2764,235583.89364325686
2184,123532.51475269138
934,141662.7037705632
1920,130905.23345930659
2631,149289.70538767907
1768,625125.9382144148
2040,115942.59046768493
1749,205580.38792440738
834,239466.41428886127
1457,245850.5724670132
79,136711.1012252768
2302,113789.99360466414
1817,116712.0185285657
2755,241607.5335375039
359,156227.99078922317
2059,118358.1718062518
2092,202183.3587142088
2516,263004.696056743
150,123444.74429189836
1656,136560.94252665798
83,119882.7264247142
2411,181372.2468758899
795,61451.15320825156
2312,224484.21758143435
2917,103544.16372052685
1624,183251.11032291464
2215,286760.0912668504
1211,164558.7179802235
1485,142791.64370355004
1024,171264.35832792078
570,170182.4274004108
2874,157545.04293375343
700,178243.07340556293
2756,227855.6089790836
2022,210268.8425407312
583,230507.99878080934
2392,300342.5590004288
2424,216436.53488856438
212,152694.2503511783
736,133819.33466105323
1610,147201.28234654735
890,105834.8923938061
467,157344.77847525128
578,206661.85063995648
1747,177965.14955958113
1149,170162.6561898415
2758,244510.59831615962
857,116861.95973242048
2219,257957.39932850865
733,149922.9936429844
2909,101538.70011896925
1798,250538.85255577625
235,94093.31864779838
2366,128203.89181638334
1027,124300.50628463048
1195,120561.11894459373
1303,13815.167269386613
148,190273.63444131718
608,152014.63879712112
2515,179089.74668331
821,270061.2277735222
2500,287936.687817221
745,124812.50063925653
741,142772.4168945778
1611,136404.6013933704
2532,125010.59369312969
1081,220801.24866693345
1692,391998.8436140976
2520,210230.87795366228
276,88424.33043547612
1992,127789.38210115372
663,16997.417895405037
418,168995.00084756903
1733,161823.9671818682
2359,161744.00615877594
253,199257.06717068533
1518,148547.09607870725
2035,156254.20002404333
2919,84164.50276534997
1540,210863.33919711475
2120,128213.75837425896
1674,183494.62347405072
256,155874.01373987904
2361,89888.78250519594
978,76570.98649330228
2280,148201.7173840987
2095,203302.3558996839
1709,276148.32256050047
2801,230883.08035935456
1246,112616.06369155727
2373,133558.1074195227
1055,264684.6775328597
2017,125316.72365099986
1099,267606.66436194326
1344,88424.33043547612
835,170466.7781964992
1117,219454.6349435944
2043,109928.09332977046
2085,129469.36357727047
410,162810.01345234
2650,142995.83192831164
2867,163217.81847959236
1668,122804.90372788798
1161,172132.2614934674
2122,170254.04565834955
2539,138019.25025652704
1047,158930.78003523243
1445,121941.82753008977
541,135699.84725939852
569,228884.86584737123
1276,141767.65499429795
918,170438.94683103226
326,157236.37169721804
1936,121019.20913167545
895,90684.20230613282
257,120406.83493148099
1241,198830.87342045788
1545,146695.67684720983
1189,175684.99529919098
270,142791.64370355004
2066,156264.8776472423
693,109041.24596550749
1259,137220.44001678345
2916,145621.41405227265
2321,285622.4386946738
1977,128213.75837425896
1895,174544.2840674259
1240,175972.877839214
85,137219.79240487656
1823,105823.99727584308
825,298037.45263421425
110,227172.18794322113
697,100364.77020586235
2297,112561.81667065044
1231,138280.39023427715
1355,139049.10556775925
968,325010.6298614388
584,201584.66055369517
1315,121981.29376159221
1606,113789.99360466414
206,113789.99360466414
1685,320149.5786986633
2016,140900.55181993044
869,209618.70530170234
2135,117849.37741634218
2346,163126.65757999266
2430,219855.54480877926
2198,111507.96162404516
2652,123532.51475269138
27,91086.02644695097
241,171356.66207206208
906,128613.44920526614
1506,111890.92882992729
2098,327279.1873506115
1435,218968.8498237885
2213,88424.33043547612
1274,154016.5104116375
743,15550.424326497588
1737,210773.74018505518
2797,261276.56273060787
2185,61451.15320825156
58,163289.3113789327
830,200191.9140056945
808,88424.33043547612
680,176043.63099048182
1153,118599.23581488823
1291,155776.79576420898
1818,88424.33043547612
2161,183866.91305673384
1883,131632.4254411114
350,381477.75164885697
2473,164126.91321759805
295,174010.5867406542
293,190344.7955614393
859,116861.95973242048
288,62915.60527797135
1578,108816.33415972532
102,158942.62752364675
2831,178548.43039292775
1030,194830.38419748907
2551,147757.16193156992
1286,126532.48167432842
958,296293.07984144444
776,115944.02699662664
72,197492.75484154455
2263,263363.43495834374
1866,155503.19878095566
2876,77103.59014449475
2146,275437.7780141846
103,179914.49949414734
1500,137735.69945161775
492,169060.72548285392
167,141018.98860925576
2597,114857.90563913083
2685,128068.2361692983
1035,157717.65055434947
1220,34477.97598102699
2602,155682.20633098454
2159,204580.132286802
695,187380.2568205911
1109,241467.53508116084
640,187102.77416589647
1652,155969.4031642826
2090,192094.18579604776
1188,230733.37879855238
2345,210906.50062596827
1059,389983.4753598464
2751,235848.05418577744
128,195300.86627458213
1523,185613.8762971312
2925,145497.07256614917
2145,321723.1343272855
1121,240582.54328883818
566,299888.18615898676
565,207555.68043006738
1331,156222.1352613874
2928,122124.53027746972
156,133353.2064673624
797,138629.03400909394
327,84164.50276534997
2859,163638.88050352703
1453,111601.21773863776
1762,342226.8701528828
1868,211308.59143051275
1760,174330.3435692429
1113,263722.8595666694
1812,175300.84715394923
117,160203.68028563977
1142,205454.87657306858
2342,341839.244305054
927,135530.24912942862
2478,181248.85776021774
655,58373.48393193162
2064,120109.4667817629
369,231546.84446910192
2239,154412.08700229498
2732,222796.80761579738
1653,167095.2614402515
959,196900.8264845
2395,306241.0955121913
1412,116861.95973242048
271,274633.2154569151
1484,142791.64370355004
1497,110266.7673364018
552,115397.5076627007
2,118529.5984874882
1855,322510.5652905757
4,311972.6243416116
2292,157027.44864087366
134,149674.09317597342
646,99927.87181176213
42,306152.17113271245
532,234248.10992238903
713,102162.01860608908
2561,137341.73391746273
2360,134184.4353972687
1333,119399.98889035251
1407,196871.12360056333
2892,258483.30936586816
574,233603.34405270562
1227,178166.79650567748
2591,214531.07018439466
1476,220925.85681678326
1125,249250.63818851172
1446,125384.87528049585
408,119671.9858912476
1101,265217.4716581425
2251,164837.65931214846
373,216870.66343509103
2554,125693.78616008384
2382,269073.20057251165
1985,86226.88002507805
519,234417.4303144883
1093,179294.40312003248
864,258200.48236250185
2889,152688.52505432616
2308,199118.30989680853
986,129724.90361676688
1302,140046.46599919262
585,153819.36972821562
2708,158483.2040179332
147,143830.80522453136
1441,227399.6901966309
383,143930.00413074016
285,159113.6843308469
181,136231.8032986841
358,153477.0877880136
780,153512.18418958428
258,198963.4323131364
1865,207978.88683795725
692,153539.25853107535
2902,313658.6137248363
508,278920.40628054726
2638,165437.42412756753
36,162820.98475993914
611,177435.490283523
2281,103605.35507246351
1678,146577.9638594275
1696,444417.3132543843
1557,75677.43444106204
2180,127794.25823786447
1726,236123.16388760856
951,147216.28063071574
267,225490.53029511007
2706,116783.19072283214
2221,218870.7667414475
1357,209268.015480855
2901,298366.4394829159
347,166185.73658510295
2164,195364.76723098574
1586,297048.51115757047
360,168935.58400555135
1769,228027.6832722269
2617,142370.68488992527
1879,202174.8476232536
991,212576.81709244393
1535,134694.90595917267
1191,189018.45935544852
1579,191252.12686367027
1882,150359.56025786643
1510,114146.57217578017
2196,216393.66227172577
1845,158942.62752364675
2336,344317.3122193713
942,115488.1082141739
861,110893.5683984939
2555,96453.05298310026
1392,161287.8698815592
2099,272679.598902727
1543,135683.45541349164
948,259766.1904586053
1239,156885.2898540459
22,189424.22320905555
2796,246587.28815333114
2747,179579.80949688205
92,279499.5617993999
210,179160.47281390405
1858,221488.62048972904
2228,208356.00338838878
447,228312.74679571402
827,240381.6422925734
1649,199718.62398620983
682,140912.551687617
2698,152283.04381097498
494,163289.3113789327
214,112192.99371641013
2441,233922.81827103847
2679,118120.00300378737
1336,122732.56166840621
465,182749.97299143355
1524,147683.0183414954
2543,116861.95973242048
631,139369.90203057963
2452,291904.79644484515
228,150878.71643828636
126,202174.8476232536
1092,212209.9148256357
1122,214079.7608749263
932,210514.93506535055
1980,87017.6141633945
2171,96559.33752546684
551,151450.4434676188
2768,188788.8508129016
2056,118871.08043651111
1159,392449.2767427508
2645,131166.11784747464
1174,178312.68858467438
2266,217983.26069113333
2462,401078.2101694663
1219,136039.95779497153
2922,229148.02485047816
118,146245.55955124536
474,192313.94372724855
2576,188261.04710878376
872,296223.0726400082
1077,237951.25801631354
1536,160741.04578908882
1150,125309.86658375041
2341,295527.7660209133
1931,126406.99734366339
2785,124341.68678294527
2538,130503.90455112315
597,233838.81919723266
464,189694.50594313827
233,219701.94650239142
2169,121799.04815202887
2123,147038.30164077433
1867,179283.4699072514
137,306065.22281138704
515,205867.1276198888
933,135683.45541349164
2784,163990.87662233243
972,170620.36542874272
599,185538.6009366594
2614,143835.13695964505
2582,122300.10929387386
1409,189562.861326093
175,85837.40967945324
352,249183.13417092263
976,76570.98649330228
2134,195746.0963596916
984,114857.90563913083
2396,336727.8339980372
1673,163495.82338759548
404,128203.89181638334
607,154098.61581868498
814,139643.80377237735
868,197570.0762480469
2271,200085.37387374585
1633,237116.30686838238
337,201082.59300005133
2765,186296.3179418686
1746,231546.84446910192
368,328813.18948395096
2806,215973.68284922605
1662,192907.8149200138
1234,199006.18577313563
1373,132342.779513337
1672,89888.78250519594
1939,120948.73371827826
